start_time,execution_time,part_numbers,n_suppliers,LTL_zones,horizon,obj_value,obj_bound,obj_gap,trans_costs,order_cost,load_car_rent,load_car_invest,trans_costs_FTL,trans_costs_CES,trans_costs_LTL,share_suppl_FTL,share_suppl_CES,share_suppl_LTL
2023-07-29_00:18:48.720364,17.549952030181885,3927,325,10,10,63639.35714921852,63639.357149218515,0.0,39969.56393013068,18449.999995588594,653.0434636816905,20147.794447197306,0.0,30628.230000000793,9341.33393012989,0.0,34.15384615384615,65.84615384615384
2023-07-29_00:19:29.542661,24.62469983100891,3927,325,10,10,64242.277181098165,64242.27718109801,2.3784198911119615e-15,39184.67819542409,18449.999998327447,572.6125851538972,16493.50166275429,0.0,30621.260000000795,8563.418195423288,0.0,46.15384615384615,53.84615384615385
2023-07-29_00:20:07.030177,21.185434341430664,3927,325,10,10,63736.08498610738,63735.27203553539,1.2754949918384185e-05,40119.92932730252,18350.000001840188,554.3067182795836,12105.29857990731,1.2935349288006708e-11,30622.900000000795,9497.02932730171,0.0,39.38461538461539,60.61538461538461
2023-07-29_00:20:38.085091,14.949691772460938,3927,325,10,10,64397.92460489589,64397.924604895816,0.0,39503.498519490626,18649.99998670979,622.0211575255043,9318.527182904108,0.0,30626.59000000079,8876.908519489836,0.0,36.30769230769231,63.69230769230769
2023-07-29_00:22:07.244534,66.74068427085876,3927,325,10,15,82683.2289343109,82683.01865957226,2.543136514480097e-06,55422.596755213584,19699.99999978955,1022.1430223747597,12968.30377203869,-3.5734525929651494e-12,45947.4700000012,9475.12675521239,0.0,38.46153846153847,61.53846153846154
2023-07-29_00:23:12.081539,40.9658100605011,3927,325,10,15,85189.26043689212,85188.92212605439,3.97128506570067e-06,56168.68684298546,20400.0,900.66455136718,17975.69468845218,0.0,45951.16000000122,10217.52684298424,0.0,32.30769230769231,67.6923076923077
2023-07-29_00:24:42.633835,66.64407992362976,3927,325,10,15,82227.00326257615,82226.77291385017,2.8013756653911485e-06,54316.6335215766,20450.000001337787,963.264535426561,26611.174449693084,-1.3299790072547171e-11,45940.09000000119,8376.543521575424,0.0,48.61538461538461,51.38461538461539
2023-07-29_00:26:00.359841,53.72447323799133,3927,325,10,15,82107.26829997184,82107.26829997175,0.0,55044.641592090105,20550.000000912907,799.5571551307785,25440.16052918786,-2.17310496630494e-12,45945.83000000118,9098.811592088925,0.0,37.53846153846154,62.46153846153846
2023-07-29_00:27:06.376536,42.20891547203064,3927,325,10,15,85006.18313569647,84998.35710871365,9.206420867437603e-05,54531.77856513414,21100.0,1044.5095809448499,16665.338867103732,0.0,45949.520000001205,8582.25856513294,0.0,37.230769230769226,62.76923076923077
2023-07-29_00:29:16.886858,99.96464109420776,3927,325,10,20,97226.076166182,97225.6123762809,4.7702213170342504e-06,70354.41849458481,20049.999953562998,1115.260816082212,24976.61345355078,-1.6185460231180568e-11,61267.53000000162,9086.888494583205,0.0,44.30769230769231,55.69230769230769
2023-07-29_00:32:05.051206,136.21052074432373,3927,325,10,20,101998.67242756716,101998.40085271734,2.662533181582939e-06,69711.46034286892,22000.0,1310.4825461475884,31533.06890476277,0.0,61265.069999851316,8446.390343017605,0.0,41.23076923076923,57.230769230769226
2023-07-29_00:33:31.903532,55.332956075668335,3927,325,10,20,99581.13145888422,99580.61145276694,5.221934212453636e-06,70270.91852174937,21800.000001390992,1218.630690921844,26853.164831021335,0.0,61276.55000000167,8994.368521747692,0.0,36.92307692307693,63.07692307692307
2023-07-29_00:38:39.100709,275.849365234375,3927,325,10,20,98274.75927300366,98268.49946438585,6.369701298798978e-05,68130.99297009502,20849.999974626193,1186.1364773734658,24456.77646777199,5.155938474961104e-12,61268.35000000162,6862.642970093382,0.0,47.38461538461539,52.307692307692314
2023-07-29_00:40:37.954939,86.36991143226624,3927,325,10,20,104089.75825473224,104085.91439726244,3.692829663785987e-05,71557.16143701007,22049.999989632437,1152.5788836241886,24185.992983770684,0.0,61275.32000000165,10281.841437008417,0.0,33.84615384615385,66.15384615384615
2023-07-29_00:41:18.416629,19.96848964691162,3927,325,20,10,65775.84205625087,65769.56160954243,9.548257402868693e-05,41165.386127261765,19799.999990163607,692.046922588708,15241.361985507165,5.4995547272898354e-11,30629.050000000792,10536.336127260918,0.0,35.07692307692308,64.92307692307693
2023-07-29_00:41:51.183018,14.907528638839722,3927,325,20,10,64845.936167282554,64841.47116217544,6.885558866166277e-05,40245.66392270399,19050.000000092306,623.3409733048123,13251.825251282027,0.0,30623.310000000794,9622.3539227032,0.0,33.53846153846154,66.46153846153847
2023-07-29_00:42:34.193507,25.024849891662598,3927,325,20,10,64387.08825107104,64386.81923057042,4.178174660934698e-06,38759.93914530741,19250.000000003158,515.9153550950388,10035.384357892977,0.0,30620.440000000795,8139.499145306616,0.0,40.30769230769231,59.692307692307686
2023-07-29_00:43:08.182620,16.040449380874634,3927,325,20,10,65890.80134560504,65886.88896842388,5.937668234806362e-05,39172.55791960912,19150.0,667.8765253835568,12420.92462704208,0.0,30623.310000000794,8549.247919608328,0.0,41.84615384615385,58.15384615384615
2023-07-29_00:43:40.305095,14.156885385513306,3927,325,20,10,66428.73706737088,66428.57018375798,2.5122201664976225e-06,41000.12221834566,18850.00000091646,810.3790334016902,11821.635505161852,0.0,30624.540000000794,10375.582218344869,0.0,35.07692307692308,64.92307692307693
2023-07-29_00:45:18.665291,73.32897424697876,3927,325,20,15,81042.9512262698,81042.9512262698,0.0,53596.697308116985,19500.00000023055,767.4575900600248,19690.72734466748,0.0,45940.5000000012,7656.197308115785,0.0,47.69230769230769,52.307692307692314
2023-07-29_00:46:50.326845,65.16890287399292,3927,325,20,15,82982.77058471009,82981.52230987068,1.5042578484845644e-05,55155.54840187002,20049.99999829693,841.6463505455342,19430.81005342086,1.2877490931290544e-11,45948.290000023684,9207.258401846328,0.0,38.76923076923077,59.07692307692308
2023-07-29_00:48:08.986384,52.25893831253052,3927,325,20,15,81771.9256819068,81771.92568190672,0.0,55324.984813673174,20049.999999404554,976.4244017139538,24863.67778231819,0.0,45945.42000000119,9379.564813671983,0.0,40.0,60.0
2023-07-29_00:49:07.997381,32.58539891242981,3927,325,20,15,82556.68362364778,82556.68362364761,2.1151889232428263e-15,55794.92670390378,20599.99999917228,1010.9969798311962,19929.776727178025,-3.1578428387234767e-12,45949.1100000012,9845.816703902585,0.0,39.07692307692307,60.92307692307693
2023-07-29_00:50:29.389433,54.963539600372314,3927,325,20,15,82279.57955993558,82279.20296531897,4.577011922322516e-06,54858.8806071725,20349.999996766765,1019.9558344141474,22500.67528887463,-2.008173708947997e-12,45949.520000001234,8909.36060717127,0.0,39.07692307692307,60.92307692307693
2023-07-29_00:53:08.560388,125.43631649017334,3927,325,20,20,98899.56295175842,98895.72701889894,3.878614571181321e-05,69987.52417695487,21350.000000000022,1076.0648198302376,29810.90836790243,0.0,61267.940000314,8719.584176640863,0.0,39.69230769230769,59.692307692307686
2023-07-29_00:54:43.166431,59.2519109249115,3927,325,20,20,100490.47283097272,100489.96481817622,5.055332930508362e-06,70845.21972323734,20849.99999986309,1163.6210257012594,29313.56495738475,0.0,61274.499999346204,9570.719723891143,0.0,35.38461538461539,64.61538461538461
2023-07-29_00:57:36.289786,138.08962154388428,3927,325,20,20,98025.8107466012,98022.19323985549,3.690361465164796e-05,71546.6667512788,19650.0,1251.2388962934292,35372.43330270095,1.2218324362143258e-11,61271.220000001646,10275.446751277146,0.0,37.84615384615385,62.153846153846146
2023-07-29_00:59:29.526338,78.11473417282104,3927,325,20,20,98705.4869244616,98695.79441821322,9.819622546207955e-05,69745.17268369524,20550.00000126375,1180.0294042229893,32622.85709867975,1.893483922746147e-11,61267.94000000162,8477.23268369361,0.0,43.38461538461538,56.61538461538461
2023-07-29_01:01:38.063611,93.4822928905487,3927,325,20,20,101794.45287110051,101791.84490021656,2.5619970542557817e-05,69897.61028508368,22000.00001337679,955.7475534496873,20412.476332076545,0.0,61267.94000010235,8629.67028498133,0.0,39.38461538461539,56.30769230769231
2023-07-29_01:02:14.921240,13.972525119781494,3927,325,34,10,67296.64844956387,67296.64844956357,4.540942629925047e-15,41841.566304802676,18800.000000008367,648.3542227319365,15993.173286063535,0.0,30627.000000000793,11214.566304801881,0.0,28.307692307692307,71.6923076923077
2023-07-29_01:02:54.580488,19.373154640197754,3927,325,34,10,64311.41263550886,64311.156320336806,3.985531673918943e-06,38576.11181709893,18949.99998684483,590.1152134559791,11673.908396500177,0.0,30624.950000000794,7951.161817098132,0.0,40.61538461538461,59.38461538461538
2023-07-29_01:03:38.398515,23.657191514968872,3927,325,34,10,65131.442486662294,65131.442486662294,0.0,39713.26901660705,18849.9999865,728.4986027102752,17053.800689481177,4.37345073292301e-12,30622.90000000079,9090.369016606255,0.0,39.07692307692307,60.30769230769231
2023-07-29_01:04:15.787817,17.04630947113037,3927,325,34,10,67002.81274623945,67000.51278775632,3.432629749197977e-05,41057.562359906435,19050.000000661898,672.7134761619392,11968.725233865132,-4.1098370486093475e-12,30624.540000000794,10433.022359905643,0.0,33.53846153846154,66.46153846153847
2023-07-29_01:04:56.342564,20.338748693466187,3927,325,34,10,63431.93675767127,63426.615794958205,8.38846011180659e-05,39152.876164304456,19450.00000258546,691.2788075759543,12785.21642139092,0.0,30618.800000000796,8534.076164303664,0.0,44.0,56.00000000000001
2023-07-29_01:06:12.990530,48.02256727218628,3927,325,34,15,80690.26395108047,80684.57416400411,7.05139232140034e-05,55225.444844180325,18850.000000000007,1113.4679709906932,22025.885400260617,1.5206717680994332e-12,45943.78000000121,9281.664844179119,0.0,38.46153846153847,60.92307692307693
2023-07-29_01:07:14.997283,32.115838050842285,3927,325,34,15,83015.12073939216,83015.12073939216,0.0,56219.87695321755,19900.0,893.2417318788127,14606.034344758813,0.0,45949.930000001215,10269.946953216338,0.0,30.76923076923077,69.23076923076923
2023-07-29_01:09:02.442193,77.47832918167114,3927,325,34,15,81744.62319350633,81744.62319350587,5.51852041707384e-15,54926.73219515014,19549.99999897361,950.6856007002636,21293.158702247452,-6.689571106254065e-12,45945.420000001206,8981.312195148945,0.0,43.07692307692308,56.92307692307692
2023-07-29_01:10:32.519346,59.916483640670776,3927,325,34,15,82097.76283795242,82095.97535563575,2.17726068882864e-05,55686.2122058191,19200.0,842.6895817678537,20355.516313733307,0.0,45949.110000001216,9737.102205817884,0.0,36.92307692307693,63.07692307692307
2023-07-29_01:11:43.483445,41.04570293426514,3927,325,34,15,82477.115438069,82470.28570587719,8.28076025153363e-05,55229.99407019642,20100.0,1063.2467575583555,23483.542365811958,2.477701162314006e-11,45945.83000000121,9284.164070195191,0.0,38.76923076923077,61.23076923076923
2023-07-29_01:13:35.780454,73.83474445343018,3927,325,34,20,99043.8356723115,99040.52238772385,3.34527087441922e-05,70893.60799513827,20750.00003840526,1089.638717462196,27737.40067675428,-4.3137579415445925e-12,61274.09000029656,9619.517994841717,0.0,36.92307692307693,61.23076923076923
2023-07-29_01:16:03.089185,107.61132049560547,3927,325,34,20,101348.12738731093,101345.52095863404,2.5717581015930664e-05,70031.07077926863,21900.000026401816,1409.9149441862403,26846.17599658985,-2.4643824642658033e-11,61272.86000002117,8758.210779247482,0.0,36.30769230769231,63.38461538461539
2023-07-29_01:17:52.071112,69.3556821346283,3927,325,34,20,101816.1855859755,101809.72113427825,6.349139540087036e-05,71374.66256621061,21100.000019999956,1290.330200328656,23651.451994105886,0.0,61276.13999983766,10098.52256637295,0.0,29.53846153846154,70.15384615384616
2023-07-29_01:19:53.543791,81.79023432731628,3927,325,34,20,99934.22672391865,99933.82964553533,3.9733972667646674e-06,69780.63319526074,22250.000002051216,1218.1565636388787,34437.509657620714,0.0,61268.76000000162,8511.873195259128,0.0,44.30769230769231,55.69230769230769
2023-07-29_01:21:40.829639,67.40310049057007,3927,325,34,20,98810.60848960452,98810.06491323264,5.501194458713663e-06,70541.10911181396,20799.999997534323,1116.5175638873209,24700.991207641127,2.961418880325011e-11,61268.76000000163,9272.349111812298,0.0,40.92307692307692,59.07692307692308
2023-07-29_01:22:35.461210,34.47159790992737,3927,350,10,10,67068.77086897193,67065.31230259867,5.156746319407831e-05,41002.42848821072,19849.999986702107,616.9950326831231,16122.812955022799,-1.2407461509966958e-11,32967.28000000087,8035.148488209858,0.0,54.0,45.714285714285715
2023-07-29_01:23:09.642466,16.843111991882324,3927,350,10,10,66368.54374225027,66366.46701665517,3.129081155030363e-05,41082.978515508614,20100.000001070068,717.8104558444762,16129.22162699775,3.7522815074861755e-12,32973.02000000087,8109.958515507739,0.0,39.42857142857143,60.57142857142858
2023-07-29_01:23:54.870617,27.75486469268799,3927,350,10,10,68365.49844689677,68365.49841863987,4.13321187329475e-10,42362.5411413218,19800.000000000862,769.9696039399332,22478.579224501205,2.316163186904662e-12,32977.12000000086,9385.42114132094,0.0,42.857142857142854,57.14285714285714
2023-07-29_01:24:28.059498,15.760737895965576,3927,350,10,10,69420.18746141787,69417.7560258521,3.5024906366337955e-05,43455.835159842856,20600.000000005384,764.2704023984763,10291.79784047956,0.0,32980.81000000086,10475.025159841989,0.0,34.0,66.0
2023-07-29_01:25:08.108549,22.653486251831055,3927,350,10,10,67176.75795125299,67175.11329071593,2.4482582774414684e-05,42317.82916847777,19600.000001449116,767.0320357920027,14281.18328706785,1.3980992565574789e-11,32973.430000000866,9344.399168476892,0.0,42.285714285714285,57.714285714285715
2023-07-29_01:26:28.626461,56.30012822151184,3927,350,10,15,89723.1892827891,89718.62265102632,5.08968952093693e-05,59687.67527955651,22200.0,789.086515692808,24304.863619864034,-2.54564113218927e-12,49478.390000001295,10209.28527955522,0.0,40.57142857142857,59.42857142857143
2023-07-29_01:27:42.076368,47.89551019668579,3927,350,10,15,86841.31203142252,86834.25716024367,8.123865259319369e-05,59684.61526884836,20650.0,1114.3173563192406,25853.51380251838,0.0,49484.9500000013,10199.665268847064,0.0,38.857142857142854,61.142857142857146
2023-07-29_01:28:48.971691,41.21259379386902,3927,350,10,15,92012.07994501357,92011.76651718027,3.406377004944727e-06,61333.18285522113,22750.00000574115,1337.9477392942972,24291.95263445144,-6.875943181421388e-11,49487.000000001324,11846.182855219875,0.0,35.14285714285714,64.85714285714286
2023-07-29_01:30:10.058888,55.43551778793335,3927,350,10,15,88602.68855702992,88602.43887195823,2.818030420425933e-06,58956.877870458375,20900.0,967.9175889763058,20474.08292272164,0.0,49480.85000000129,9476.027870457088,0.0,40.285714285714285,59.71428571428572
2023-07-29_01:32:30.839112,115.1636323928833,3927,350,10,15,87751.39782166482,87746.84776031552,5.185172501243676e-05,57899.917354606434,21150.000000039272,917.2598094264158,19810.009672252792,2.6461408895371308e-11,49475.52000013801,8424.397354468398,0.0,43.142857142857146,50.857142857142854
2023-07-29_01:35:37.613602,153.84106707572937,3927,350,10,20,107554.24881155565,107553.98533185328,2.4497377395613417e-06,76366.33603042444,24449.99999033355,1373.5861695122057,30364.02287082272,-8.715186372302636e-12,65985.8100000015,10380.526030422958,0.0,37.142857142857146,62.857142857142854
2023-07-29_01:37:49.743363,98.25321173667908,3927,350,10,20,105859.06711722963,105859.06711722925,3.5740896480652805e-15,75161.8468781981,22800.000000013828,1442.6710143589548,21846.02573783933,0.0,65984.58000031314,9177.26687788496,0.0,38.857142857142854,60.857142857142854
2023-07-29_01:41:37.187462,193.26667547225952,3927,350,10,20,109966.78218043073,109956.68647844897,9.180683276876384e-05,74775.44747031842,22850.000090231424,1014.4830829332737,34344.044116284975,-2.836904093642752e-11,65979.24999990794,8796.197470410509,0.0,43.142857142857146,54.285714285714285
2023-07-29_01:46:12.827514,240.97566270828247,3927,350,10,20,108176.35925207335,108167.43750298422,8.247411126438407e-05,75487.79283330425,22800.000002362704,1206.9350653949382,24046.743924751645,1.9772032891768972e-11,65981.29999976455,9506.492833539683,0.0,38.285714285714285,60.285714285714285
2023-07-29_01:47:48.977853,61.777583360672,3927,350,10,20,109301.16490991256,109295.00699671768,5.633895301991902e-05,77202.25897122739,22900.0,1128.5444049897817,30724.57850024339,1.97929308737834e-12,65989.91000000144,11212.34897122595,0.0,33.14285714285714,66.85714285714286
2023-07-29_01:48:38.801259,27.677833557128906,3927,350,20,10,69516.2950397322,69513.7857310294,3.6096697923248384e-05,41561.25340509275,20500.000001787965,738.9186008556464,20728.45930994472,1.2495819541614217e-11,32972.60999981863,8588.643405274102,0.0,43.714285714285715,55.42857142857143
2023-07-29_01:49:13.274513,15.219957113265991,3927,350,20,10,71068.06200912168,71067.55673817766,7.109676692122859e-06,42647.14729278369,21650.0,678.7338140573565,12945.397773719897,0.0,32978.76000000087,9668.387292782822,0.0,34.57142857142857,65.42857142857143
2023-07-29_01:49:46.626382,14.026928663253784,3927,350,20,10,70681.89589261364,70679.51005308644,3.3754605717157776e-05,44600.703577582855,20099.99999998658,593.1824070013557,16560.33337575992,1.0209197102907216e-12,32977.94000000086,11622.76357758199,0.0,34.285714285714285,65.71428571428571
